ID,대분류,상호명,도로명주소,좌표X,좌표Y,위도,경도,카테고리,원본카테고리,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,영업시간,휴무일
11905,식품_일반음식점,요레,"제주특별자치도 제주시 태성로5길 32, 1층 (일도이동)",157939.339130514,379.049921775023,33.4990147,126.5481871,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),17:00~22:00,연중무휴
11906,식품_일반음식점,비어준,제주특별자치도 제주시 연삼로 504 (이도이동),157491.436031426,514.715798937066,33.5002201,126.5433608,치킨,통닭(치킨),FD,음식,FD03,간이음식,FD030300,치킨,,
11907,식품_일반음식점,바당고지,"제주특별자치도 제주시 한림읍 협재로 6, 1층",129622.624408042,-10814.6263276311,33.3966115,126.2443543,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,11:30~22:30,
11908,식품_일반음식점,묘한식당,"제주특별자치도 제주시 한경면 녹차분재로 601, 1층",131218.067710454,-19028.9752969389,33.3226588,126.2621283,서양식,경양식,FD,음식,FD02,외국식,FD020300,서양식,11:00~20:00,
11909,식품_일반음식점,보잉747,제주특별자치도 제주시 연북로 76 (연동),152467.258512435,-1533.01075405678,33.4815469,126.4894031,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,20:00~03:00,
11910,식품_일반음식점,불타는황금돼지,"제주특별자치도 제주시 연동6길 28, 1층 (연동, 영일빌라)",152425.674960369,-1314.65896747442,33.4835136,126.4889441,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),16:00~24:00,
11911,식품_일반음식점,커피볶는조아저씨,"제주특별자치도 제주시 한경면 고산로 24, 1층 1호",123524.229154023,-21131.7650713038,33.3031823,126.1796842,카페,기타,FD,음식,FD05,카페/ 찻집,FD050100,카페,,
11912,식품_일반음식점,봄촌,"제주특별자치도 제주시 연북로 166, 1~2층 (연동)",153377.985079838,-1555.9408871439,33.4813802,126.4992027,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~22:00,일요일
11913,식품_일반음식점,제주윈스톤,제주특별자치도 제주시 한림읍 협재로 226 (외 1필지),130250.447851977,-12823.2575202685,33.3785439,126.2512576,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),09:00~23:00,
11914,식품_일반음식점,뉴욕뉴욕,"제주특별자치도 제주시 1100로 3213-27, B108호 (노형동)",151731.310695597,-2145.82174019925,33.475989,126.4815181,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,,
11915,식품_일반음식점,윤가네흑돼지대패삼겹살,"제주특별자치도 제주시 조천읍 신북로 572, 1층",169308.434881042,4911.5083927468,33.5402656,126.6703773,한식(일반),식육(숯불구이),FD,음식,FD01,한식,FD019900,한식(일반),17:00~24:00,
11916,식품_일반음식점,쭈꾸당,"제주특별자치도 제주시 광평동로 45, 1층 (노형동)",150538.621689234,-1341.76127069244,33.4831837,126.4686426,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~01:00,연중무휴
11917,식품_일반음식점,사계오름,제주특별자치도 제주시 복지로3길 2-9 (도남동),155468.2,-685.419999999926,33.4893177,126.5216478,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11918,식품_일반음식점,황금숯불닭갈비,제주특별자치도 제주시 월랑로10길 25 (노형동),151401.085711321,-524.655305270113,33.49059,126.4778776,한식(일반),기타,FD,음식,FD01,한식,FD019900,한식(일반),11:00~24:00,
11919,식품_일반음식점,곤밥집,"제주특별자치도 제주시 한림읍 한림해안로 141-3, 한림수협제2위판장 2층 4호",131063.837057667,-8711.03719878902,33.4156697,126.2596832,한식(일반),기타,FD,음식,FD01,한식,FD019900,한식(일반),,
11920,식품_일반음식점,꿈의요리애월,"제주특별자치도 제주시 공항로 2, 제주국제공항 에어사이드지역 1층 (용담이동)",152828.152059921,1375.14659468933,33.5077818,126.4931327,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),07:30~18:30,
11921,식품_일반음식점,뽀요요,"제주특별자치도 제주시 우도면 우도해안길 128, 1층",194969.453315598,-243.53367875168,33.4942181,126.9466872,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:00~21:00,연중무휴
11922,식품_일반음식점,정성카츠노형점,"제주특별자치도 제주시 정존11길 22, 1층 (노형동, 대흥그린빌라트)",151207.959561149,-1059.69513942803,33.4857574,126.4758287,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11923,식품_일반음식점,방일해장국제주점,"제주특별자치도 제주시 월광로 163, 1층 (노형동)",151089.226375194,-259.51723175492,33.4929661,126.4745075,서양식,경양식,FD,음식,FD02,외국식,FD020300,서양식,,
11924,식품_일반음식점,한담트리플에잇,"제주특별자치도 제주시 애월읍 애월로1길 18, 제5동 1층",135839.697753563,-3558.41811541875,33.4624191,126.3106575,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11925,식품_일반음식점,연동에이스,"제주특별자치도 제주시 제원3길 25, 1층 (연동)",152222.632533078,-884.962463309535,33.4873786,126.4867366,전통주/민속주점,정종/대포집/소주방,FD,음식,FD04,주점,FD040400,전통주/민속주점,11:30~22:00,
11926,식품_일반음식점,돈대산,"제주특별자치도 제주시 추자면 추자로 583, 가동 지하1층",137867.073534519,50082.5171976225,33.9461161,126.3287057,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11927,식품_일반음식점,산내들내,제주특별자치도 제주시 조천읍 번영로 1338,169934.238868315,-3060.56707369959,33.4684084,126.6773828,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:00~19:00,
11928,식품_일반음식점,복심이네,제주특별자치도 제주시 관덕로15길 7 (일도일동),155955.207578724,2029.76632502102,33.5138171,126.5267544,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:00~21:00,연중무휴
11929,식품_일반음식점,겸상,"제주특별자치도 제주시 한림읍 한림로 371, 2층",129483.922559041,-10890.5866342722,33.3959176,126.2428695,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11930,식품_일반음식점,수담집본점,"제주특별자치도 제주시 한경면 칠전로 133, 1층",124835.273445767,-21714.9810673559,33.2980167,126.1938084,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,10:00~22:00,
11931,식품_일반음식점,황금숯불닭갈비일도점,"제주특별자치도 제주시 고마로 143, 1층 (일도이동)",157485.304219704,710.911223763017,33.5019887,126.5432855,한식(일반),기타,FD,음식,FD01,한식,FD019900,한식(일반),16:00~02:00,
11932,식품_일반음식점,평창메밀막국수,"제주특별자치도 제주시 은수길 6-9, 1층 (노형동)",152123.625401528,-2197.91940508515,33.475537,126.4857415,한식(일반),기타,FD,음식,FD01,한식,FD019900,한식(일반),10:30~20:00,연중무휴
11933,식품_일반음식점,돈삼겹직영5호점,"제주특별자치도 제주시 신설로9길 37, 지하1층 (이도이동)",157837.521520104,-40.9638714240165,33.495224,126.5471112,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),12:00~23:00,
11934,식품_일반음식점,어랑,"제주특별자치도 제주시 애월읍 일주서로 7087-12, 1층",144744.121047994,-1134.95643846794,33.4847645,126.4062869,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),17:00~23:00,
11935,식품_일반음식점,제주황토가든,"제주특별자치도 제주시 한경면 두조로 260, 1층",126456.559442798,-16855.8499595832,33.3419356,126.2108186,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11936,식품_일반음식점,가리본가광양점,제주특별자치도 제주시 서사로19길 42 (삼도일동),155713.24295943,611.57529591681,33.5010212,126.5242204,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~21:20,
11937,식품_일반음식점,우쿠야앤올떡한림점,제주특별자치도 제주시 한림읍 한림중앙로 47,131615.93949703,-9274.35185136261,33.4106265,126.2656613,김밥 분식,분식,FD,음식,FD03,간이음식,FD030400,김밥 분식,11:00~21:00,
11938,식품_일반음식점,장모식탁,"제주특별자치도 제주시 연신로 51, 1층 (이도이동)",157819.275919571,171.940673717863,33.4971427,126.5469049,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),09:00~20:30,
11939,식품_일반음식점,연동돈우가,제주특별자치도 제주시 도령로11길 18 (연동),152237.737258703,-345.700838189039,33.4922411,126.4868704,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),16:00~22:00,일요일
11940,식품_일반음식점,모퉁이에머릿돌,제주특별자치도 제주시 신대로10길 34 (연동),152818.309638357,-481.797414868148,33.4910398,126.4931246,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~22:00,
11941,식품_일반음식점,불로된참숯바베큐외도점,제주특별자치도 제주시 조공포길 48 (외도일동),147333.521507378,-771.450288965367,33.4881724,126.4341253,치킨,통닭(치킨),FD,음식,FD03,간이음식,FD030300,치킨,,
11942,식품_일반음식점,어부도,제주특별자치도 제주시 남광북1길 37 (이도이동),156905.202862276,93.5486386584629,33.4963995,126.5370724,일식,일식,FD,음식,FD02,외국식,FD020200,일식,11:00~23:00,
11943,식품_일반음식점,꿈낭,"제주특별자치도 제주시 애월읍 유수암평화5길 32, A동 1층",144641.323227272,-7824.56959695333,33.4244484,126.4055934,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),10:00~20:00,
11944,식품_일반음식점,로얄인디아,"제주특별자치도 제주시 서광로32길 6, 2층 (이도이동)",156067.440981822,469.236890759401,33.4997525,126.528039,기타외국식,"외국음식전문점(인도,태국등)",FD,음식,FD02,외국식,FD020400,기타외국식,11:00~23:00,연중무휴
11945,식품_일반음식점,미도인제주공항점,"제주특별자치도 제주시 공항로 2, 국제공항 여객터미널 4층 (용담이동)",152828.152059921,1375.14659468933,33.5077818,126.4931327,일식,일식,FD,음식,FD02,외국식,FD020200,일식,08:00~20:00,
11946,식품_일반음식점,집밥대왕,"제주특별자치도 제주시 서광로29길 8, 2층 (이도일동)",155951.669932964,613.431450307862,33.5010478,126.5267861,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,11:00~22:00,
11947,식품_일반음식점,함덕굿샷스크린골프,"제주특별자치도 제주시 조천읍 함와로 55, 2층",169819.719524281,4344.41571623272,33.5351674,126.6759011,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,09:00~24:00,
11948,식품_일반음식점,올레쇠막,제주특별자치도 제주시 용남길 23 (용담일동),154786.74359539,1556.7058193644,33.5095034,126.5142022,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,15:00~22:00,수요일
11949,식품_일반음식점,제주슈퍼1963,"제주특별자치도 제주시 서문로 11-1, 1층 (용담일동)",154657.259350681,1593.67462298731,33.5098312,126.5128068,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),17:00~24:00,
11950,식품_일반음식점,주식회사미스터밀크송당,"제주특별자치도 제주시 구좌읍 비자림로 1195, 1층",174956.234994829,-6671.37367939095,33.4359828,126.7315081,서양식,패밀리레스트랑,FD,음식,FD02,외국식,FD020300,서양식,09:00~19:00,연중무휴
11951,식품_일반음식점,전이좋아,"제주특별자치도 제주시 수덕9길 86-2, 1층 (노형동)",150667.341197005,-1356.26542671043,33.4830589,126.4700283,전통주/민속주점,정종/대포집/소주방,FD,음식,FD04,주점,FD040400,전통주/민속주점,17:00~00:00,
11952,식품_일반음식점,돈떵이용담점,제주특별자치도 제주시 용담로 28 (용담이동),153983.16813493,1960.05326982367,33.5131055,126.5055331,한식(일반),식육(숯불구이),FD,음식,FD01,한식,FD019900,한식(일반),15:00~23:00,월요일
11953,식품_일반음식점,제주금항아리,제주특별자치도 제주시 삼성로 85 (일도이동),156639.452118613,1474.69853618399,33.5088408,126.5341458,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~20:00,
11954,식품_일반음식점,우영우김밥,"제주특별자치도 제주시 애월읍 하귀미수포길 32, 1층",144406.545255841,-1084.08109228389,33.4852057,126.4026517,김밥 분식,분식,FD,음식,FD03,간이음식,FD030400,김밥 분식,11:30~22:00,
11955,식품_일반음식점,사계절팟타이,"제주특별자치도 제주시 구좌읍 구좌로 35, 1층",186489.437060034,3026.71589791556,33.5236287,126.8553854,기타외국식,"외국음식전문점(인도,태국등)",FD,음식,FD02,외국식,FD020400,기타외국식,11:30~21:30,
11956,식품_일반음식점,제주족탕,제주특별자치도 제주시 애월읍 항몽로 83 ((1층)),144955.9723879,-1995.93671860522,33.4770132,126.4086191,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:30~21:00,
11957,식품_일반음식점,두리,"제주특별자치도 제주시 남성로 38 (용담일동,(남성로203))",154690.153762649,899.444166544846,33.5035736,126.513196,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:00~21:00,
11958,식품_일반음식점,친구테이블,제주특별자치도 제주시 조천읍 함덕12길 12,168751.430246681,5005.95382004923,33.5411009,126.664377,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11959,식품_일반음식점,시몽갤러리북카페,제주특별자치도 제주시 원노형로 16 (노형동),152017.339476589,-920.749256953032,33.4870467,126.4845297,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),10:00~22:00,
11960,식품_일반음식점,아모르,"제주특별자치도 제주시 신광로10길 22, 2층 (연동)",152275.886854463,-1256.27036352181,33.4840334,126.4873294,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,15:00~21:00,
11961,식품_일반음식점,술벗있는곳,"제주특별자치도 제주시 수덕9길 85-1, 1층 (노형동)",150705.495208311,-1395.77968907497,33.4827044,126.4704409,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,,
11962,식품_일반음식점,명가낙지,"제주특별자치도 제주시 한림읍 옹포2길 10, 지하1층",130103.450741424,-10447.4765278427,33.3999529,126.2494936,퓨전음식,뷔페식,FD,음식,FD02,외국식,FD020500,퓨전음식,11:00~22:00,
11963,식품_일반음식점,오라맛짱김밥,"제주특별자치도 제주시 연삼로 225, 1층 (오라일동)",155000.450327749,-311.894792368036,33.4926657,126.5165961,김밥 분식,김밥(도시락),FD,음식,FD03,간이음식,FD030400,김밥 분식,06:30~15:00,
11964,식품_일반음식점,행복만찬,"제주특별자치도 제주시 광양11길 6, 1층 (이도이동)",156335.546346286,386.680742012192,33.4990192,126.5309282,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~15:00,
11965,식품_일반음식점,애월연어시청점,"제주특별자치도 제주시 중앙로 266, 1층 103호 (이도이동, 영도 갤럭시타운)",156414.260346147,66.5087128434853,33.4961358,126.5317908,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,11:00~21:00,
11966,식품_일반음식점,보드게임카페홈즈앤루팡제주연동점,"제주특별자치도 제주시 신광로 43-1, 3층 (연동)",152554.713316177,-801.082260091443,33.4881496,126.4903052,카페,기타,FD,음식,FD05,카페/ 찻집,FD050100,카페,12:00~24:00,연중무휴
11967,식품_일반음식점,우등생세번째이야기,"제주특별자치도 제주시 간월동로 90-3, 1층 (이도이동)",158250.778487374,-768.499283123777,33.4886809,126.5515921,한식(일반),식육(숯불구이),FD,음식,FD01,한식,FD019900,한식(일반),,
11968,식품_일반음식점,리킴스,"제주특별자치도 제주시 오남로 156, A동 1층 (오라이동)",154883.435388862,-1489.34580988248,33.4820452,126.5153963,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,,
11969,식품_일반음식점,성온,"제주특별자치도 제주시 고마로 4-1, 1층 (일도이동)",157019.82774193,2013.52089199183,33.513714,126.5382137,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),07:30~10:30,
11970,식품_일반음식점,제주이야기,"제주특별자치도 제주시 노형로 407, 노형타워 5층 519호 (노형동)",151441.447415948,-1047.3786267323,33.4858791,126.4783402,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:30~21:30,
11971,식품_일반음식점,주당포차,"제주특별자치도 제주시 천수로6길 26, 1층 (이도이동)",157422.483581209,632.58204691693,33.50128,126.5426131,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11972,식품_일반음식점,짬뽕플러스,"제주특별자치도 제주시 애월읍 하귀동남1길 25-1, 1층",145429.828729966,-1025.48250595342,33.4857867,126.4136578,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~20:00,
11973,식품_일반음식점,코코찬빠,"제주특별자치도 제주시 원노형남1길 18-1, 2층 (노형동)",151818.695835449,-1270.9847234644,33.4838802,126.4824112,바/펍,라이브카페,FD,음식,FD04,주점,FD040100,바/펍,,
11974,식품_일반음식점,엠버리조트구내식당,"제주특별자치도 제주시 1100로 2671-51, 에프동 1층 (노형동)",152359.488647367,-7970.2574110775,33.4235057,126.4885852,퓨전음식,뷔페식,FD,음식,FD02,외국식,FD020500,퓨전음식,07:30~10:30,
11975,식품_일반음식점,주식회사대야,"제주특별자치도 제주시 국기로2길 2-7, 1층 (연동)",152553.178181885,-1790.45933614308,33.4792296,126.4903411,기타간이음식,출장조리,FD,음식,FD03,간이음식,FD030600,기타간이음식,,
11976,식품_일반음식점,칠돈가별관,"제주특별자치도 제주시 일주서로 7781, B동 1층 (노형동)",151388.593026083,-157.305169316663,33.4939013,126.4777232,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),16:00~23:00,
11977,식품_일반음식점,제주본가,"제주특별자치도 제주시 조천읍 비자림로 684, 1층",170084.14591625,-6626.63535650231,33.4362611,126.6791144,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),09:30~20:00,
11978,식품_일반음식점,인서네,"제주특별자치도 제주시 오일장동길 34, 1층 (도두일동)",151351.317115388,67.4295342824779,33.4959257,126.4773099,중식,중국식,FD,음식,FD02,외국식,FD020100,중식,10:00~15:00,일요일
11979,식품_일반음식점,(주)화씨벽지점 아마스빌리조트,"제주특별자치도 제주시 애월읍 신엄안3길 101, B동 1층",140161.73610009,-2476.86765760693,33.47242,126.3570742,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11980,식품_일반음식점,이금돈지통갈치조림,제주특별자치도 제주시 노연로 143 (연동),153028.721730439,-1040.20389921308,33.4860147,126.495418,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),09:30~22:00,연중무휴
11981,식품_일반음식점,짬스뽕스제대점,"제주특별자치도 제주시 산천단동3길 31, 2층 (아라일동)",158865.948119619,-4997.05357622722,33.4505811,126.5584052,전통주/민속주점,정종/대포집/소주방,FD,음식,FD04,주점,FD040400,전통주/민속주점,11:00~20:00,일요일
11982,식품_일반음식점,대해수,"제주특별자치도 제주시 애월읍 중엄3길 16, 1층",141667.051954487,-2204.5159719439,33.4749585,126.37325,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,11:30~21:30,
11983,식품_일반음식점,오일식당,"제주특별자치도 제주시 오일장서길 26 (도두일동, 제6-11호,제6-12호)",151170.975392618,152.937303781074,33.4966884,126.4753646,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),08:00~18:00,월요일
11984,식품_일반음식점,제주갈비,제주특별자치도 제주시 광평동로 40 (노형동),150604.673248504,-1317.76137519909,33.4834031,126.4693519,한식(일반),식육(숯불구이),FD,음식,FD01,한식,FD019900,한식(일반),12:00~22:00,화요일
11985,식품_일반음식점,황금500원빵우도점,"제주특별자치도 제주시 우도면 우도로 283, 1층",195411.397264171,2293.41247533771,33.5170932,126.9514298,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11986,식품_일반음식점,샵토스트앤커피,"제주특별자치도 제주시 명림로 206, 제1동 1층 (봉개동)",163751.790253794,-3012.36899409419,33.4686513,126.6108733,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),06:00~15:00,
11987,식품_일반음식점,월령15,"제주특별자치도 제주시 한림읍 한림로 15, 1층",127119.718671905,-13048.2051486586,33.376308,126.2176341,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,10:00~18:00,
11988,식품_일반음식점,김밥천국광양대학로점,제주특별자치도 제주시 광양14길 1 (이도이동),156286.990992217,300.589781461805,33.498241,126.5304098,김밥 분식,김밥(도시락),FD,음식,FD03,간이음식,FD030400,김밥 분식,00:00~24:00,연중무휴
11989,식품_일반음식점,엘리,"제주특별자치도 제주시 과원북4길 102, 1층 (연동)",152739.628428403,-1614.35871389808,33.4808256,126.4923378,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,11:00~19:00,
11990,식품_일반음식점,친정집,제주특별자치도 제주시 일주동로 260 (화북일동),160268.116238293,2706.16878088281,33.5200845,126.5731442,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
11991,식품_일반음식점,다인가든2호점,"제주특별자치도 제주시 애월읍 애월해안로 400-9, 1층",139611.595725715,-2576.29957597434,33.4714927,126.3511628,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),16:00~23:00,
11992,식품_일반음식점,옛날통닭여상점,"제주특별자치도 제주시 동문로 96, 1층 (일도이동)",156888.488517298,2019.00856912024,33.5137582,126.5367998,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),16:00~22:00,
11993,식품_일반음식점,명빈중화요리,"제주특별자치도 제주시 우정로 38, 1층 (외도일동)",147014.824036782,-622.385897407247,33.4895005,126.4306874,중식,기타,FD,음식,FD02,외국식,FD020100,중식,10:00~21:00,
11994,식품_일반음식점,노꼬스시,"제주특별자치도 제주시 애월읍 산록서로 81, A동 1층",142297.119510003,-11536.9137741494,33.3908558,126.3806274,일식,일식,FD,음식,FD02,외국식,FD020200,일식,11:00~21:00,
11995,식품_일반음식점,삼현스크린,"제주특별자치도 제주시 정실동길 69, 1층 (오라이동)",154918.840337338,-3840.22229665579,33.4608519,126.5158954,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,,
11996,식품_일반음식점,바르왓온,"제주특별자치도 제주시 한림읍 한림남길 24, 2층",131940.867084447,-9356.17421164284,33.4099095,126.2691603,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),09:00~18:00,연중무휴
11997,식품_일반음식점,넝쿨하눌연동,"제주특별자치도 제주시 신대로7길 17, 1층 (연동)",153317.6224328,-380.268666022941,33.4919771,126.498492,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~17:00,
11998,식품_일반음식점,정희네두루치기,"제주특별자치도 제주시 아봉로 248-56, 1층 (영평동)",159897.282338558,-2380.08594258206,33.4742143,126.5693804,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~04:00,
11999,식품_일반음식점,비비큐제주건입점,"제주특별자치도 제주시 연무정길 28, 현대아파트 109동 2층 16호 (건입동)",156686.900067357,2362.39165066763,33.5168459,126.5346135,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,,
12000,식품_일반음식점,정돈,"제주특별자치도 제주시 중앙로11길 1, 제1호 2층 (이도일동)",155800.095760106,1907.02965654247,33.5127042,126.525091,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
12001,식품_일반음식점,샤브왕,"제주특별자치도 제주시 한림읍 일주서로 5167, A동 1층",130809.156070425,-11068.5231074862,33.3943996,126.2571265,중식,중국식,FD,음식,FD02,외국식,FD020100,중식,11:00~22:00,
12002,식품_일반음식점,얌샘김밥제주노형점,"제주특별자치도 제주시 월랑로 39, 동마빌딩 1층 104호 (노형동)",151189.937093444,-705.024356483307,33.4889542,126.4756154,김밥 분식,기타,FD,음식,FD03,간이음식,FD030400,김밥 분식,10:00~21:00,
12003,식품_일반음식점,박가네,제주특별자치도 제주시 중앙로21길 6 (이도일동),155787.845721964,1376.73192833388,33.5079227,126.5249854,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
12004,식품_일반음식점,지씨(GC)오라서매점,제주특별자치도 제주시 오라이동 344-3,153963.725888723,-5161.39321222202,33.4488999,126.5056896,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
12005,식품_일반음식점,도남옛날통닭,제주특별자치도 제주시 도남로 46 (도남동),155938.84503158,71.8680970985118,33.4961647,126.5266747,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,11:30~24:00,연중무휴
12006,식품_일반음식점,피굽남피자화북점앤프라이드프라이드,제주특별자치도 제주시 진남로6길 11 (화북일동),159560.498944186,2683.04856861694,33.5198495,126.5655286,치킨,통닭(치킨),FD,음식,FD03,간이음식,FD030300,치킨,15:00~01:00,
12007,식품_일반음식점,(주)삼다도횟집,제주특별자치도 제주시 서해안로 572 (용담삼동),153399.362299148,2617.25360130813,33.5190053,126.4992155,한식(일반),횟집,FD,음식,FD01,한식,FD019900,한식(일반),10:00~22:00,
12008,식품_일반음식점,송이축산정육식당2호점,"제주특별자치도 제주시 달마루길 20-9, 1층 (노형동)",150983.097852338,-552.147055948152,33.490323,126.4733815,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~00:00,
12009,식품_일반음식점,현스크린골프구내,"제주특별자치도 제주시 고마로 95, 5층 (일도이동)",157299.850749402,1152.84332677839,33.5059657,126.5412686,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,10:00~00:00,일요일
12010,식품_일반음식점,술담,"제주특별자치도 제주시 조천읍 함덕12길 9-1, 1층",168783.760039471,5011.95438567339,33.541156,126.6647249,전통주/민속주점,정종/대포집/소주방,FD,음식,FD04,주점,FD040400,전통주/민속주점,,
12011,식품_일반음식점,한려원한정식,"제주특별자치도 제주시 신설로9길 30, 1층 (이도이동)",157803.298992842,-94.1007016397441,33.4947436,126.5467455,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),,
12012,식품_일반음식점,만남식당,"제주특별자치도 제주시 구좌읍 일주동로 2590, 제2동 1층",181733.445113221,5485.46380725488,33.5457256,126.8041393,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),06:00~18:00,연중무휴
12013,식품_일반음식점,제주태원,"제주특별자치도 제주시 고마로10길 6 (일도이동,(인화초등동로8))",157087.996350413,1485.31433265107,33.5089546,126.5389727,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),10:00~24:00,
12014,식품_일반음식점,신짜우,"제주특별자치도 제주시 원당로3길 27, 1층 (삼양일동)",161607.856404836,3283.07406899657,33.5253348,126.5875401,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),15:00~17:00,연중무휴
12015,식품_일반음식점,비에이치씨연동점,"제주특별자치도 제주시 삼무로 27, 1층 (연동)",152489.197432813,-577.851146303252,33.4901593,126.4895885,생맥주전문점,호프/통닭,FD,음식,FD04,주점,FD040200,생맥주전문점,12:00~24:00,
12016,식품_일반음식점,신토불이,"제주특별자치도 제주시 중앙로15길 5 (이도일동,(영곡로 5)외 1필지)",155739.292102681,1687.28179708097,33.5107205,126.5244475,한식(일반),한식,FD,음식,FD01,한식,FD019900,한식(일반),11:00~20:00,
12017,식품_일반음식점,크림비어,제주특별자치도 제주시 연신로 74-1 (이도이동),157915.096634524,-91.5706067193514,33.4947708,126.5479484,전통주/민속주점,정종/대포집/소주방,FD,음식,FD04,주점,FD040400,전통주/민속주점,,
12018,식품_일반음식점,장어나라,제주특별자치도 제주시 중앙로 133 (이도일동),155799.26346497,1252.29363893923,33.5068013,126.5251144,중식,중국식,FD,음식,FD02,외국식,FD020100,중식,11:00~22:00,
12019,식품_일반음식점,노위스키,"제주특별자치도 제주시 중앙로 27-41, 2층 (건입동)",156022.840183499,2212.97439266094,33.5154717,126.5274734,기타음식,기타,FD,음식,FD99,기타음식,FD999900,기타음식,,
